179424178,Botswana,Baby Food,Online,H,7/18/15,Sub-Saharan Africa,7/31/15,4456,255.28,159.42,1137527.68,710375.52,427152.16,BW
145964372,Romania,Snacks,Offline,M,7/22/17,Europe,8/21/17,2956,152.58,97.44,451026.48,288032.64,162993.84,RO
402502429,Swaziland,Meat,Online,H,5/18/14,Sub-Saharan Africa,5/26/14,8268,421.89,364.69,3488186.52,3015256.92,472929.6,SZ
847524678,Nepal,Baby Food,Online,L,1/29/10,Asia,3/10/10,241,255.28,159.42,61522.48,38420.22,23102.26,NP
549829947,Panama,Meat,Offline,L,8/1/13,Central America and the Caribbean,8/7/13,5755,421.89,364.69,2427976.95,2098790.95,329186.0,PA
898529565,Kiribati,Snacks,Online,C,2/27/12,Australia and Oceania,4/17/12,3720,152.58,97.44,567597.6,362476.8,205120.8,KI
653047358,Niger,Snacks,Online,L,1/25/13,Sub-Saharan Africa,1/27/13,80,152.58,97.44,12206.4,7795.2,4411.2,NE
893119657,Japan,Vegetables,Online,C,1/28/17,Asia,2/6/17,2808,154.06,90.93,432600.48,255331.44,177269.04,JP
968795287,Angola,Baby Food,Offline,M,8/22/14,Sub-Saharan Africa,8/25/14,6909,255.28,159.42,1763729.52,1101432.78,662296.74,AO
750435578,Central African Republic,Office Supplies,Online,M,6/9/12,Sub-Saharan Africa,7/11/12,9419,651.21,524.96,6133746.99,4944598.24,1189148.75,CF
178714358,United States of America,Fruits,Online,H,6/4/14,North America,7/4/14,4405,9.33,6.92,41098.65,30482.6,10616.05,US
614617955,San Marino,Snacks,Offline,M,6/20/10,Europe,8/4/10,7966,152.58,97.44,1215452.28,776207.04,439245.24,SM
789445197,Bahrain,Household,Offline,C,6/8/10,Middle East and North Africa,6/21/10,3232,668.27,502.54,2159848.64,1624209.28,535639.36,BH
854807412,Bahrain,Beverages,Offline,L,2/13/10,Middle East and North Africa,3/20/10,5364,47.45,31.79,254521.8,170521.56,84000.24,BH
132628428,Monaco,Baby Food,Online,M,2/28/10,Europe,4/18/10,6554,255.28,159.42,1673105.12,1044838.68,628266.44,MC
265144574,Mauritius,Snacks,Online,M,4/5/12,Sub-Saharan Africa,4/9/12,1026,152.58,97.44,156547.08,99973.44,56573.64,""
264904677,Mexico,Household,Offline,M,5/28/15,North America,7/10/15,36,668.27,502.54,24057.72,18091.44,5966.28,MX
564770066,Equatorial Guinea,Meat,Online,L,1/24/12,Sub-Saharan Africa,2/9/12,6868,421.89,364.69,2897540.52,2504690.92,392849.6,GQ
767914569,Zambia,Cosmetics,Online,C,9/18/14,Sub-Saharan Africa,10/4/14,1841,437.2,263.33,804885.2,484790.53,320094.67,ZM
997824513,Romania,Meat,Offline,L,3/5/14,Europe,4/21/14,7302,421.89,364.69,3080640.78,2662966.38,417674.4,RO
548298728,Libya,Vegetables,Offline,C,9/7/13,Middle East and North Africa,9/7/13,2633,154.06,90.93,405639.98,239418.69,166221.29,LY
133448541,Mauritius,Vegetables,Online,L,7/23/17,Sub-Saharan Africa,8/26/17,9244,154.06,90.93,1424130.64,840556.92,583573.72,""
537697780,Hungary,Cereal,Online,M,3/24/12,Europe,5/4/12,5577,205.7,117.11,1147188.9,653122.47,494066.43,HU
365782773,Niger,Cereal,Offline,M,7/1/15,Sub-Saharan Africa,7/30/15,2106,205.7,117.11,433204.2,246633.66,186570.54,NE
992752349,Belize,Snacks,Online,M,2/24/12,Central America and the Caribbean,4/8/12,6336,152.58,97.44,966746.88,617379.84,349367.04,BZ
713967835,Mauritius,Household,Online,L,9/30/10,Sub-Saharan Africa,11/14/10,7803,668.27,502.54,5214510.81,3921319.62,1293191.19,""
595103061,Pakistan,Beverages,Offline,C,2/21/17,Middle East and North Africa,3/23/17,3075,47.45,31.79,145908.75,97754.25,48154.5,PK
422144353,Cyprus,Clothes,Online,L,7/10/15,Europe,7/18/15,750,109.28,35.84,81960.0,26880.0,55080.0,CY
951390540,China,Vegetables,Online,H,1/30/10,Asia,3/2/10,6458,154.06,90.93,994919.48,587225.94,407693.54,CN
759452950,Vietnam,Household,Offline,L,8/22/13,Asia,8/29/13,7860,668.27,502.54,5252602.2,3949964.4,1302637.8,VN
293255412,Sudan,Beverages,Offline,L,8/5/13,Sub-Saharan Africa,9/15/13,9648,47.45,31.79,457797.6,306709.92,151087.68,SD
520034253,Estonia,Clothes,Online,H,7/15/13,Europe,8/28/13,8547,109.28,35.84,934016.16,306324.48,627691.68,EE
677338302,Solomon Islands,Cereal,Online,H,5/6/14,Australia and Oceania,5/24/14,8310,205.7,117.11,1709367.0,973184.1,736182.9,SB
523028886,Kuwait,Household,Online,L,5/21/10,Middle East and North Africa,6/20/10,4725,668.27,502.54,3157575.75,2374501.5,783074.25,KW
785279834,Ethiopia,Fruits,Online,M,1/10/16,Sub-Saharan Africa,2/12/16,608,9.33,6.92,5672.64,4207.36,1465.28,ET
912577474,Armenia,Fruits,Offline,M,5/28/16,Europe,7/10/16,809,9.33,6.92,7547.97,5598.28,1949.69,AM
423720633,Sao Tome and Principe,Vegetables,Offline,H,8/28/16,Sub-Saharan Africa,9/12/16,7206,154.06,90.93,1110156.36,655241.58,454914.78,""
257820641,Kosovo,Snacks,Online,L,6/1/15,Europe,6/21/15,3712,152.58,97.44,566376.96,361697.28,204679.68,XK
524301326,Pakistan,Fruits,Offline,M,2/25/16,Middle East and North Africa,3/8/16,1268,9.33,6.92,11830.44,8774.56,3055.88,PK
952899014,Belize,Personal Care,Online,M,11/4/15,Central America and the Caribbean,11/16/15,2849,81.73,56.67,232848.77,161452.83,71395.94,BZ
443662536,Japan,Vegetables,Offline,M,4/23/16,Asia,5/23/16,8458,154.06,90.93,1303039.48,769085.94,533953.54,JP
216953217,Thailand,Office Supplies,Online,L,11/14/12,Asia,12/19/12,133,651.21,524.96,86610.93,69819.68,16791.25,TH
663444888,Democratic Republic of the Congo,Baby Food,Offline,L,4/6/13,Sub-Saharan Africa,5/14/13,6940,255.28,159.42,1771643.2,1106374.8,665268.4,CD
894123876,Guatemala,Beverages,Offline,L,2/21/11,Central America and the Caribbean,3/4/11,9979,47.45,31.79,473503.55,317232.41,156271.14,GT
990289008,Federated States of Micronesia,Cosmetics,Online,C,8/5/12,Australia and Oceania,8/23/12,7379,437.2,263.33,3226098.8,1943112.07,1282986.73,""
653551614,Mauritania,Meat,Offline,C,3/11/17,Sub-Saharan Africa,4/12/17,9301,421.89,364.69,3923998.89,3391981.69,532017.2,MR
555835521,Saint Lucia,Clothes,Online,H,3/21/14,Central America and the Caribbean,4/6/14,2937,109.28,35.84,320955.36,105262.08,215693.28,LC
989377057,Madagascar,Office Supplies,Online,C,9/26/16,Sub-Saharan Africa,11/13/16,7512,651.21,524.96,4891889.52,3943499.52,948390.0,MG
516725051,Tonga,Fruits,Offline,L,5/15/12,Australia and Oceania,6/24/12,9280,9.33,6.92,86582.4,64217.6,22364.8,TO
920740830,Sao Tome and Principe,Meat,Online,M,7/10/12,Sub-Saharan Africa,7/30/12,6527,421.89,364.69,2753676.03,2380331.63,373344.4,""
454598224,Liechtenstein,Snacks,Offline,C,9/28/10,Europe,10/4/10,4571,152.58,97.44,697443.18,445398.24,252044.94,LI
591783559,Mexico,Vegetables,Online,L,10/9/16,North America,11/6/16,761,154.06,90.93,117239.66,69197.73,48041.93,MX
176095664,Barbados,Personal Care,Offline,L,12/5/14,Central America and the Caribbean,12/5/14,9475,81.73,56.67,774391.75,536948.25,237443.5,BB
371645867,Trinidad and Tobago,Meat,Offline,C,4/20/13,Central America and the Caribbean,4/27/13,7126,421.89,364.69,3006388.14,2598780.94,407607.2,TT
612857997,Latvia,Vegetables,Offline,C,4/6/17,Europe,4/22/17,7155,154.06,90.93,1102299.3,650604.15,451695.15,LV
854468381,Tunisia,Baby Food,Online,C,7/16/10,Middle East and North Africa,7/26/10,5037,255.28,159.42,1285845.36,802998.54,482846.82,""
221525847,Maldives,Meat,Offline,H,12/26/11,Asia,1/5/12,3276,421.89,364.69,1382111.64,1194724.44,187387.2,MV
159391725,Nicaragua,Clothes,Offline,L,3/28/11,Central America and the Caribbean,3/28/11,6408,109.28,35.84,700266.24,229662.72,470603.52,NI
383739840,Indonesia,Meat,Online,M,5/11/10,Asia,5/14/10,6001,421.89,364.69,2531761.89,2188504.69,343257.2,ID
230556523,Denmark,Office Supplies,Online,H,6/21/12,Europe,6/24/12,5654,651.21,524.96,3681941.34,2968123.84,713817.5,DK
906140601,Marshall Islands,Fruits,Online,L,5/28/10,Australia and Oceania,6/23/10,5995,9.33,6.92,55933.35,41485.4,14447.95,MH
537103402,Iran,Office Supplies,Online,L,3/14/13,Middle East and North Africa,3/22/13,9687,651.21,524.96,6308271.27,5085287.52,1222983.75,IR
920368754,Cote d'Ivoire,Personal Care,Online,H,1/13/12,Sub-Saharan Africa,2/7/12,6422,81.73,56.67,524870.06,363934.74,160935.32,""
773172986,Kuwait,Baby Food,Offline,C,4/15/14,Middle East and North Africa,4/30/14,7923,255.28,159.42,2022583.44,1263084.66,759498.78,KW
683064925,The Bahamas,Baby Food,Online,C,1/18/17,Central America and the Caribbean,1/23/17,2945,255.28,159.42,751799.6,469491.9,282307.7,""
857905900,Central African Republic,Snacks,Offline,C,11/27/10,Sub-Saharan Africa,1/4/11,2275,152.58,97.44,347119.5,221676.0,125443.5,CF
675869739,South Africa,Snacks,Online,M,1/2/14,Sub-Saharan Africa,2/10/14,3730,152.58,97.44,569123.4,363451.2,205672.2,ZA
935442769,Somalia,Snacks,Offline,L,4/11/15,Middle East and North Africa,4/13/15,7158,152.58,97.44,1092167.64,697475.52,394692.12,SO
705423820,Estonia,Baby Food,Online,M,1/25/16,Europe,1/31/16,9439,255.28,159.42,2409587.92,1504765.38,904822.54,EE
474924218,Haiti,Cosmetics,Online,M,3/20/11,Central America and the Caribbean,5/6/11,9485,437.2,263.33,4146842.0,2497685.05,1649156.95,HT
803367793,Sudan,Vegetables,Offline,C,7/26/15,Sub-Saharan Africa,7/29/15,3237,154.06,90.93,498692.22,294340.41,204351.81,SD
970490872,South Africa,Cosmetics,Online,H,9/23/14,Sub-Saharan Africa,10/16/14,8670,437.2,263.33,3790524.0,2283071.1,1507452.9,ZA
326342284,Burundi,Office Supplies,Offline,M,4/25/14,Sub-Saharan Africa,6/2/14,789,651.21,524.96,513804.69,414193.44,99611.25,BI
541283357,Cyprus,Household,Offline,M,6/3/13,Europe,7/17/13,6629,668.27,502.54,4429961.83,3331337.66,1098624.17,CY
655987918,Bahrain,Meat,Offline,H,1/2/16,Middle East and North Africa,1/29/16,257,421.89,364.69,108425.73,93725.33,14700.4,BH
231442296,Sweden,Fruits,Offline,M,12/8/11,Europe,1/12/12,7773,9.33,6.92,72522.09,53789.16,18732.93,SE
698945319,Bangladesh,Meat,Offline,C,1/31/11,Asia,2/5/11,2307,421.89,364.69,973300.23,841339.83,131960.4,BD
410108315,Pakistan,Office Supplies,Offline,L,10/23/16,Middle East and North Africa,11/28/16,9019,651.21,524.96,5873262.99,4734614.24,1138648.75,PK
486855113,Tajikistan,Vegetables,Online,L,8/11/14,Asia,8/27/14,102,154.06,90.93,15714.12,9274.86,6439.26,TJ
771422040,Greenland,Vegetables,Offline,L,10/4/13,North America,11/20/13,9779,154.06,90.93,1506552.74,889204.47,617348.27,GL
276357924,Central African Republic,Meat,Online,C,3/29/13,Sub-Saharan Africa,4/16/13,9306,421.89,364.69,3926108.34,3393805.14,532303.2,CF
334524095,Equatorial Guinea,Snacks,Online,M,2/7/13,Sub-Saharan Africa,3/11/13,1968,152.58,97.44,300277.44,191761.92,108515.52,GQ
549094378,Azerbaijan,Fruits,Online,C,9/3/10,Middle East and North Africa,10/2/10,8084,9.33,6.92,75423.72,55941.28,19482.44,AZ
143555104,Iceland,Personal Care,Offline,C,12/1/11,Europe,12/16/11,10000,81.73,56.67,817300.0,566700.0,250600.0,IS
211705100,Iraq,Personal Care,Online,M,7/1/12,Middle East and North Africa,8/3/12,7099,81.73,56.67,580201.27,402300.33,177900.94,IQ
567655694,United Arab Emirates,Baby Food,Online,M,9/25/16,Middle East and North Africa,11/2/16,789,255.28,159.42,201415.92,125782.38,75633.54,AE
195830714,Cameroon,Vegetables,Online,M,1/22/11,Sub-Saharan Africa,2/15/11,9515,154.06,90.93,1465880.9,865198.95,600681.95,CM
400966489,Monaco,Cosmetics,Online,C,4/8/13,Europe,5/28/13,3749,437.2,263.33,1639062.8,987224.17,651838.63,MC
758111846,Senegal,Baby Food,Offline,M,9/22/15,Sub-Saharan Africa,10/1/15,997,255.28,159.42,254514.16,158941.74,95572.42,SN
462628114,Lebanon,Cereal,Offline,C,11/6/11,Middle East and North Africa,11/19/11,794,205.7,117.11,163325.8,92985.34,70340.46,LB
580189120,Sri Lanka,Beverages,Offline,L,1/20/15,Asia,1/28/15,9709,47.45,31.79,460692.05,308649.11,152042.94,LK
896781194,Sri Lanka,Office Supplies,Online,C,2/9/17,Asia,2/15/17,6339,651.21,524.96,4128020.19,3327721.44,800298.75,LK
368703162,Thailand,Baby Food,Online,H,8/20/14,Asia,8/24/14,6314,255.28,159.42,1611837.92,1006577.88,605260.04,TH
272566354,Papua New Guinea,Meat,Online,C,11/16/12,Australia and Oceania,12/1/12,7296,421.89,364.69,3078109.44,2660778.24,417331.2,PG
155294597,Niger,Cereal,Online,L,5/18/14,Sub-Saharan Africa,6/28/14,3977,205.7,117.11,818068.9,465746.47,352322.43,NE
984124219,Mauritius,Meat,Offline,C,2/26/15,Sub-Saharan Africa,4/10/15,3081,421.89,364.69,1299843.09,1123609.89,176233.2,""
196604049,Liechtenstein,Clothes,Online,M,2/2/16,Europe,2/27/16,8362,109.28,35.84,913799.36,299694.08,614105.28,LI
250595414,Palau,Vegetables,Online,L,7/18/11,Australia and Oceania,7/20/11,5607,154.06,90.93,863814.42,509844.51,353969.91,PW
974272143,Yemen,Cosmetics,Offline,H,11/22/15,Middle East and North Africa,12/20/15,7633,437.2,263.33,3337147.6,2009997.89,1327149.71,YE
916120564,New Zealand,Household,Online,H,4/7/14,Australia and Oceania,4/25/14,9288,668.27,502.54,6206891.76,4667591.52,1539300.24,NZ
494939506,Myanmar,Office Supplies,Online,M,10/21/11,Asia,11/20/11,2453,651.21,524.96,1597418.13,1287726.88,309691.25,MM
649840295,El Salvador,Snacks,Online,L,9/16/14,Central America and the Caribbean,10/17/14,1039,152.58,97.44,158530.62,101240.16,57290.46,SV
590246760,Mali,Vegetables,Offline,M,4/25/11,Sub-Saharan Africa,5/23/11,5988,154.06,90.93,922511.28,544488.84,378022.44,ML
945895230,Kiribati,Baby Food,Offline,H,9/25/13,Australia and Oceania,11/5/13,273,255.28,159.42,69691.44,43521.66,26169.78,KI
616834533,Dominican Republic,Vegetables,Offline,H,3/21/16,Central America and the Caribbean,4/17/16,3901,154.06,90.93,600988.06,354717.93,246270.13,DO
823425996,Andorra,Cosmetics,Online,M,2/2/14,Europe,2/12/14,8905,437.2,263.33,3893266.0,2344953.65,1548312.35,AD
156343448,South Africa,Clothes,Online,M,1/29/15,Sub-Saharan Africa,3/19/15,4355,109.28,35.84,475914.4,156083.2,319831.2,ZA
426573216,Bahrain,Beverages,Offline,M,11/5/12,Middle East and North Africa,11/21/12,1349,47.45,31.79,64010.05,42884.71,21125.34,BH
815414130,Cyprus,Household,Online,L,6/24/13,Europe,7/18/13,8016,668.27,502.54,5356852.32,4028360.64,1328491.68,CY
124477517,Liechtenstein,Household,Online,L,7/19/16,Europe,9/4/16,4518,668.27,502.54,3019243.86,2270475.72,748768.14,LI
825687205,Seychelles,Clothes,Online,H,5/2/11,Sub-Saharan Africa,6/19/11,8048,109.28,35.84,879485.44,288440.32,591045.12,""
511279523,Japan,Meat,Offline,C,11/25/10,Asia,11/28/10,7827,421.89,364.69,3302133.03,2854428.63,447704.4,JP
443803298,Burkina Faso,Personal Care,Offline,C,6/11/10,Sub-Saharan Africa,7/9/10,113,81.73,56.67,9235.49,6403.71,2831.78,BF
606119859,Italy,Office Supplies,Offline,L,10/20/13,Europe,12/9/13,3190,651.21,524.96,2077359.9,1674622.4,402737.5,IT
151403033,Israel,Meat,Offline,M,7/6/14,Middle East and North Africa,8/9/14,2377,421.89,364.69,1002832.53,866868.13,135964.4,IL
553139150,Solomon Islands,Baby Food,Online,M,10/1/14,Australia and Oceania,10/11/14,5021,255.28,159.42,1281760.88,800447.82,481313.06,SB
655127036,Laos,Office Supplies,Online,C,12/23/13,Asia,2/9/14,5503,651.21,524.96,3583608.63,2888854.88,694753.75,LA
721478021,Nicaragua,Clothes,Offline,M,9/17/12,Central America and the Caribbean,10/13/12,234,109.28,35.84,25571.52,8386.56,17184.96,NI
186615931,Syria,Cosmetics,Online,C,4/30/16,Middle East and North Africa,5/14/16,2656,437.2,263.33,1161203.2,699404.48,461798.72,SY
805277097,Ireland,Household,Offline,H,2/13/16,Europe,3/30/16,8243,668.27,502.54,5508549.61,4142437.22,1366112.39,IE
802510344,Togo,Vegetables,Online,L,10/19/15,Sub-Saharan Africa,11/29/15,9499,154.06,90.93,1463415.94,863744.07,599671.87,TG
723677003,Mexico,Snacks,Offline,L,7/28/12,North America,8/30/12,962,152.58,97.44,146781.96,93737.28,53044.68,MX
